Material;Werk;BewertArt;Materialkurztext;Ltz. Änd;MArt;Warengrp;BME;EKG;ABC;DMk;BewKl;Prs;Preis;Währg;pro;Angelegt;Preisänd.;_1
4462;2830;;Beckopox EP 2384 W/57 WA;20.10.2025;ROH;1024;KG;296;D;PD;3003;V;14626,57;CNY;1000;SZEGEDI;;
4462;2850;;Beckopox EP 2384 W/57 WA;20.10.2025;ROH;1024;KG;293;D;PD;3003;V;14601,71;CNY;1000;SZEGEDI;;
4462;300;;Beckopox EP 2384 W/57 WA;20.10.2025;ROH;1024;KG;30;D;V1;3003;V;4620,13;EUR;1000;SZEGEDI;;
4463;200;;(U) Genomer 4267;03.06.2025;ROH;1056;KG;20;D;PD;3003;V;19670;EUR;1000;SZEGEDI;;
4463;300;;(U) Genomer 4267;03.06.2025;ROH;1056;KG;30;D;PD;3003;V;29447,76;EUR;1000;SZEGEDI;;
4464;200;;(Z) Urathix AT 400 Q 40;03.06.2025;ROH;1016;KG;15;Z;ND;3003;V;4750;EUR;1000;SZEGEDI;;
4464;300;;(Z) Urathix AT 400 Q 40;03.06.2025;ROH;1016;KG;30;Z;ND;3003;V;4683,9;EUR;1000;SZEGEDI;;
4465;200;;Uralac SC 960 E-70;21.10.2025;ROH;1012;KG;15;D;ZD;3003;V;6100;EUR;1000;SZEGEDI;;
4465;2250;;Uralac SC 960 E-70;21.10.2025;ROH;1012;KG;221;D;PD;3004;V;7114,94;USD;1000;SZEGEDI;;
4465;2310;;Uralac SC 960 E-70;21.10.2025;ROH;1012;KG;234;D;PD;3003;V;178218,89;MXN;1000;SZEGEDI;;
4465;2830;;Uralac SC 960 E-70;21.10.2025;ROH;1012;KG;296;D;PD;3003;V;0;CNY;1000;SZEGEDI;;
4465;2850;;Uralac SC 960 E-70;21.10.2025;ROH;1012;KG;296;D;PD;3003;V;0;CNY;1000;SZEGEDI;;
4465;300;;Uralac SC 960 E-70;21.10.2025;ROH;1012;KG;30;D;PD;3003;V;0;EUR;1000;SZEGEDI;;
4465;800;;Uralac SC 960 E-70;21.10.2025;ROH;1012;KG;80;D;PD;3000;V;0;EUR;1000;SZEGEDI;;
4466;200;;(U) ELVACITE 4036;03.06.2025;ROH;1066;KG;1;Z;ND;3003;V;12851,84;EUR;1000;SIWIAK;;
4466;300;;(U) ELVACITE 4036;03.06.2025;ROH;1066;KG;1;Z;ND;3003;V;0;EUR;1000;SIWIAK;;
4467;200;;Cymel 303 LF;30.09.2025;ROH;1066;KG;15;D;PD;3003;V;5355,72;EUR;1000;SIWIAK;;
4467;2800;;Cymel 303 LF;30.09.2025;ROH;1066;KG;280;D;PD;3003;V;9810;SGD;1000;SIWIAK;;
4467;2830;;Cymel 303 LF;30.09.2025;ROH;1066;KG;296;D;PD;3003;V;0;CNY;1000;SIWIAK;;
4467;2850;;Cymel 303 LF;30.09.2025;ROH;1066;KG;296;D;PD;3003;V;0;CNY;1000;SIWIAK;;
4467;300;;Cymel 303 LF;30.09.2025;ROH;1066;KG;30;D;V1;3003;V;4446,24;EUR;1000;SIWIAK;;
4467;800;;Cymel 303 LF;30.09.2025;ROH;1066;KG;80;D;PD;3003;V;4570;EUR;1000;SIWIAK;;
4468;200;;(U) Bayhytherm 3146;03.06.2025;ROH;1022;KG;1;Z;ND;3003;V;3350;EUR;1000;SIWIAK;;
4468;300;;(U) Bayhytherm 3146;03.06.2025;ROH;1022;KG;1;Z;ND;3003;V;0;EUR;1000;SIWIAK;;
4469;200;;(U)BM Stamml  f. 2K-Hydrot-Coat VP 18280;03.06.2025;ROH;5800;KG;1;Z;ND;3003;V;4599,99;EUR;1000;SZEGEDI;;
4469;2100;;(U)BM Stamml  f. 2K-Hydrot-Coat VP 18280;03.06.2025;ROH;5800;KG;999;D;PD;3003;V;16030,48;EUR;1000;SZEGEDI;;
4469;300;;(U)BM Stamml  f. 2K-Hydrot-Coat VP 18280;03.06.2025;ROH;5800;KG;1;Z;ND;3003;V;0;EUR;1000;SZEGEDI;;
4470;200;;(U) Bayhydrol A 2646;03.06.2025;ROH;1022;KG;1;Z;ND;3003;V;2950;EUR;1000;SZEGEDI;;
4470;300;;(U) Bayhydrol A 2646;03.06.2025;ROH;1022;KG;1;Z;ND;3003;V;0;EUR;1000;SZEGEDI;;
4471;200;;(Z) Bayhydrol AH XP 2754;03.06.2025;ROH;1026;KG;1;Z;ND;3003;V;1513,62;EUR;1000;SZEGEDI;;
4471;300;;(Z) Bayhydrol AH XP 2754;03.06.2025;ROH;1026;KG;1;Z;ND;3003;V;0;EUR;1000;SZEGEDI;;
4472;200;;Sartomer SR 368;08.09.2025;ROH;1056;KG;15;A;PD;3003;V;32750;EUR;1000;SZEGEDI;;
4472;2800;;Sartomer SR 368;08.09.2025;ROH;1056;KG;280;A;PD;3003;V;53146;SGD;1000;SZEGEDI;;
4472;2830;;Sartomer SR 368;08.09.2025;ROH;1056;KG;296;D;PD;3003;V;0;CNY;1000;SZEGEDI;;
4472;2850;;Sartomer SR 368;08.09.2025;ROH;1056;KG;296;D;PD;3003;V;0;CNY;1000;SZEGEDI;;
4472;300;;Sartomer SR 368;08.09.2025;ROH;1056;KG;30;A;PD;3003;V;0;EUR;1000;SZEGEDI;;
4473;200;;Sartomer CN 704;03.06.2025;ROH;1056;KG;15;A;PD;3003;V;25000;EUR;1000;SZEGEDI;;
4473;300;;Sartomer CN 704;03.06.2025;ROH;1056;KG;30;A;PD;3003;V;0;EUR;1000;SZEGEDI;;
4474;200;;Urakyd AD 88 W 60;03.06.2025;ROH;1016;KG;20;A;PD;3003;V;2225,24;EUR;1000;SZEGEDI;;
4474;300;;Urakyd AD 88 W 60;03.06.2025;ROH;1016;KG;30;A;PD;3003;V;4339,06;EUR;1000;SZEGEDI;;
4475;200;;(U) Placcel 308;03.06.2025;ROH;1062;KG;1;Z;ND;3003;V;0;EUR;1000;SZEGEDI;;
4475;300;;(U) Placcel 308;03.06.2025;ROH;1062;KG;1;Z;ND;3003;V;0;EUR;1000;SZEGEDI;;
4476;200;;(X) (B) Placcel 303;30.09.2025;ROH;1062;KG;20;A;PD;3003;V;16209,92;EUR;1000;SZEGEDI;;
4476;300;;(X) (B) Placcel 303;30.09.2025;ROH;1062;KG;1;Z;ND;3003;V;0;EUR;1000;SZEGEDI;;
4476;800;;(X) (B) Placcel 303;30.09.2025;ROH;1062;KG;80;D;PD;3003;V;0;EUR;1000;SZEGEDI;;
4477;200;;(U) Maincote 1071;03.06.2025;ROH;1026;KG;15;A;PD;3003;V;2309,99;EUR;1000;SZEGEDI;;
4477;300;;(U) Maincote 1071;03.06.2025;ROH;1026;KG;30;A;PD;3003;V;0;EUR;1000;SZEGEDI;;
44776;300;;Rheovis PU 1250;29.08.2022;ROH;5060;KG;30;Z;ND;3000;V;0;EUR;1;BLUHM;;
4478;200;;(Z) Synfac 8030;03.06.2025;ROH;1012;KG;15;Z;ND;3003;V;4203,34;EUR;1000;SZEGEDI;;
4478;300;;(Z) Synfac 8030;03.06.2025;ROH;1012;KG;30;Z;ND;3003;V;0;EUR;1000;SZEGEDI;;
4479;800;;(Lohnfert) Elastomerfell N 015;30.09.2025;ROH;5950;KG;80;C;V2;3001;V;69916,97;EUR;1000;SZEGEDI;;
4480;200;;(Z) Sartomer CN 2302;03.06.2025;ROH;1056;KG;15;A;PD;3003;V;10950,34;EUR;1000;SZEGEDI;;
4480;2800;;(Z) Sartomer CN 2302;03.06.2025;ROH;1056;KG;280;D;PD;3003;V;0;SGD;1000;SZEGEDI;;
4480;300;;(Z) Sartomer CN 2302;03.06.2025;ROH;1056;KG;30;A;PD;3003;V;0;EUR;1000;SZEGEDI;;
4481;200;;(Z) Laroflex MP 35;03.06.2025;ROH;1066;KG;20;A;PD;3003;V;0;EUR;1000;SZEGEDI;;
4481;300;;(Z) Laroflex MP 35;03.06.2025;ROH;1066;KG;30;A;PD;3003;V;6170,7;EUR;1000;SZEGEDI;;
4482;200;;Dianal BR 80;28.08.2025;ROH;1066;KG;15;D;PD;3003;V;19899,98;EUR;1000;SZEGEDI;;
4482;2310;;Dianal BR 80;28.08.2025;ROH;1066;KG;234;D;PD;3003;V;0;MXN;1000;SZEGEDI;;
4482;300;;Dianal BR 80;28.08.2025;ROH;1066;KG;30;D;PD;3003;V;0;EUR;1000;SZEGEDI;;
4483;200;;Epodil LV 5;13.10.2025;ROH;1066;KG;15;D;ZD;3003;V;8890,36;EUR;1000;SZEGEDI;;
4483;300;;Epodil LV 5;13.10.2025;ROH;1066;KG;30;D;PD;3003;V;0;EUR;1000;SZEGEDI;;
4484;200;;(Z) Fluonate WSQ-273;03.06.2025;ROH;1012;KG;15;D;ND;3003;V;13351,25;EUR;1000;SZEGEDI;;
4484;2250;;(Z) Fluonate WSQ-273;03.06.2025;ROH;1012;KG;221;;PD;3003;V;16,9;USD;1;SZEGEDI;;
4484;300;;(Z) Fluonate WSQ-273;03.06.2025;ROH;1012;KG;30;D;PD;3003;V;0;EUR;1000;SZEGEDI;;
4485;200;;(Z) Daotan TW 1227/40 WA;03.06.2025;ROH;1022;KG;15;A;PD;3003;V;6030;EUR;1000;SZEGEDI;;
4485;300;;(Z) Daotan TW 1227/40 WA;03.06.2025;ROH;1022;KG;30;A;PD;3003;V;0;EUR;1000;SZEGEDI;;
4486;200;;(U) Celloxide 2021 P;03.06.2025;ROH;5080;KG;1;Z;ND;3004;V;9950,3;EUR;1000;SZEGEDI;;
4486;300;;(U) Celloxide 2021 P;03.06.2025;ROH;5080;KG;1;Z;ND;3004;V;0;EUR;1000;SZEGEDI;;
4487;200;;(U) Sartomer CN 9010 EU;03.06.2025;ROH;1056;KG;20;A;PD;3003;V;15979,67;EUR;1000;SZEGEDI;;
4487;300;;(U) Sartomer CN 9010 EU;03.06.2025;ROH;1056;KG;30;A;PD;3003;V;0;EUR;1000;SZEGEDI;;
4488;800;;(Z) Ebecryl 4265, alt:Desmolux VPLS 2265;30.09.2025;ROH;1052;KG;1;Z;ND;3003;V;0;EUR;1000;SZEGEDI;;
4489;2250;;(Z) CYMEL U 216;13.03.2025;ROH;1016;KG;221;Z;ND;3003;V;5100;USD;1000;SZEGEDI;;
4490;200;;(U) Joncryl 500;13.03.2025;ROH;1012;KG;15;;ND;3003;V;0;EUR;1000;SZEGEDI;;
4490;2250;;(U) Joncryl 500;13.03.2025;ROH;1012;KG;221;;PD;3003;V;6875,51;USD;1000;SZEGEDI;;
4490;300;;(U) Joncryl 500;13.03.2025;ROH;1012;KG;999;;;3003;V;0;EUR;1000;SZEGEDI;;
4491;2250;;(A) Desmodur N 3390A BA/SA;13.03.2025;ROH;1032;KG;221;Z;ND;3003;V;10140;USD;1000;SZEGEDI;;
4493;200;;(U) Joncryl 942;03.06.2025;ROH;1012;KG;20;;PD;3003;V;4120;EUR;1000;SZEGEDI;;
4493;2250;;(U) Joncryl 942;03.06.2025;ROH;1012;KG;221;Z;PD;3003;V;1093,17;USD;1000;SZEGEDI;;
4493;300;;(U) Joncryl 942;03.06.2025;ROH;1012;KG;30;;PD;3003;V;0;EUR;1000;SZEGEDI;;
4494;2250;;(B) Desmodur N 3300 A;13.03.2025;ROH;1032;KG;221;Z;ND;3003;V;0;USD;1000;SZEGEDI;;
4500;800;;(L) Aradur 2965 CH;30.09.2025;ROH;5950;KG;80;B;PD;3003;V;5072,57;EUR;1000;KOCH;;
4500;810;;(L) Aradur 2965 CH;30.09.2025;ROH;5950;KG;999;B;PD;3003;V;0;EUR;1000;KOCH;;
4501;2830;;(R) Vialkyd AM 318/70 SNA;30.09.2025;ROH;1016;KG;296;D;PD;3003;V;0;CNY;1000;KOCH;;
4501;2850;;(R) Vialkyd AM 318/70 SNA;30.09.2025;ROH;1016;KG;296;D;PD;3003;V;0;CNY;1000;KOCH;;
4501;800;;(R) Vialkyd AM 318/70 SNA;30.09.2025;ROH;1016;KG;80;B;V2;3003;V;5594,43;EUR;1000;KOCH;;
4501;810;;(R) Vialkyd AM 318/70 SNA;30.09.2025;ROH;1016;KG;999;B;PD;3003;V;0;EUR;1000;KOCH;;
4502;800;;CHS Alkyd AL 3701;30.09.2025;ROH;1016;KG;80;B;PD;3003;V;2958,75;EUR;1000;KOCH;;
4502;810;;CHS Alkyd AL 3701;30.09.2025;ROH;1016;KG;999;B;PD;3003;V;0;EUR;1000;KOCH;;
4503;800;;(U) Hordaresin NP 70;30.09.2025;ROH;5100;KG;80;B;PD;3004;V;5333,33;EUR;1000;KOCH;;
4503;810;;(U) Hordaresin NP 70;30.09.2025;ROH;5100;KG;999;B;PD;3003;V;0;EUR;1000;KOCH;;
4504;800;;(U) NC-Wolle H30ETH v. Collodiumw. E 375;30.09.2025;ROH;1066;KG;80;B;PD;3003;V;5250,1;EUR;1000;KOCH;;
4504;810;;(U) NC-Wolle H30ETH v. Collodiumw. E 375;30.09.2025;ROH;1066;KG;999;B;PD;3003;V;0;EUR;1000;KOCH;;
4505;800;;Collodiumwolle E 510;06.10.2025;ROH;1066;KG;80;B;PD;3003;V;8130;EUR;1000;KOCH;;
4505;810;;Collodiumwolle E 510;06.10.2025;ROH;1066;KG;999;B;PD;3003;V;0;EUR;1000;KOCH;;
4506;200;;Collodiumwolle E 950, Ethanol 35 % SD;30.09.2025;ROH;1066;KG;20;D;PD;3003;V;10100;EUR;1000;KOCH;;
4506;2310;;Collodiumwolle E 950, Ethanol 35 % SD;30.09.2025;ROH;1066;KG;234;D;PD;3003;V;68176,82;MXN;1000;KOCH;;
4506;800;;Collodiumwolle E 950, Ethanol 35 % SD;30.09.2025;ROH;1066;KG;80;B;PD;3003;V;4550,13;EUR;1000;KOCH;;
4506;810;;Collodiumwolle E 950, Ethanol 35 % SD;30.09.2025;ROH;1066;KG;999;B;PD;3003;V;0;EUR;1000;KOCH;;
4507;800;;Hordaflex LC 50;30.09.2025;ROH;5090;KG;80;B;V2;3003;V;6623,01;EUR;1000;KOCH;;
4507;810;;Hordaflex LC 50;30.09.2025;ROH;5090;KG;999;B;PD;3003;V;0;EUR;1000;KOCH;;
4508;200;;Silyl SAX 350 04;30.09.2025;ROH;1066;KG;20;D;V1;3003;V;5650,59;EUR;1000;KOCH;;
4508;800;;Silyl SAX 350 04;30.09.2025;ROH;1066;KG;80;B;PD;3003;V;5548,91;EUR;1000;KOCH;;
4508;810;;Silyl SAX 350 04;30.09.2025;ROH;1066;KG;999;B;PD;3003;V;0;EUR;1000;KOCH;;
4509;800;;(Z) Laroflex MP 25;30.09.2025;ROH;1016;KG;1;Z;ND;3003;V;3528;EUR;1000;KOCH;;
4509;810;;(Z) Laroflex MP 25;30.09.2025;ROH;1016;KG;999;B;PD;3003;V;0;EUR;1000;KOCH;;
4510;200;;(R) Araldit GY 783 BD;02.10.2025;ROH;1064;KG;15;D;PD;3003;V;5949,64;EUR;1000;KOCH;;
4510;800;;(R) Araldit GY 783 BD;02.10.2025;ROH;1064;KG;80;B;PD;3003;V;5949,47;EUR;1000;KOCH;;
4510;810;;(R) Araldit GY 783 BD;02.10.2025;ROH;1064;KG;999;B;PD;3003;V;0;EUR;1000;KOCH;;
4511;200;;Ebecryl 264;30.09.2025;ROH;1056;KG;15;C;PD;3003;V;15574,73;EUR;1000;KOCH;;
4511;300;;Ebecryl 264;30.09.2025;ROH;1056;KG;999;;;3003;V;0;EUR;1000;KOCH;;
4511;800;;Ebecryl 264;30.09.2025;ROH;1056;KG;80;B;PD;3003;V;14934,55;EUR;1000;KOCH;;
4511;810;;Ebecryl 264;30.09.2025;ROH;1056;KG;999;B;PD;3003;V;0;EUR;1000;KOCH;;
4512;800;;(Z) Mowilith DM 760 34%;30.09.2025;ROH;1026;KG;80;B;PD;3003;V;2289,09;EUR;1000;KOCH;;
4512;810;;(Z) Mowilith DM 760 34%;30.09.2025;ROH;1026;KG;999;B;PD;3003;V;0;EUR;1000;KOCH;;
4513;800;;(Z) Laromer PO 84 F;30.09.2025;ROH;1052;KG;1;Z;ND;3003;V;4413,45;EUR;1000;KOCH;;
4513;810;;(Z) Laromer PO 84 F;30.09.2025;ROH;1052;KG;999;B;PD;3003;V;0;EUR;1000;KOCH;;
4514;800;;(U) NeoCryl BT 24;30.09.2025;ROH;1026;KG;1;Z;ND;3003;V;50;EUR;1000;KOCH;;
4514;810;;(U) NeoCryl BT 24;30.09.2025;ROH;1026;KG;999;B;PD;3003;V;0;EUR;1000;KOCH;;
4515;200;;Genomer 4269/M22;15.10.2025;ROH;1056;KG;15;A;PD;3003;V;45213,96;EUR;1000;KOCH;;
4515;300;;Genomer 4269/M22;15.10.2025;ROH;1056;KG;30;A;PD;3003;V;0;EUR;1000;KOCH;;
4515;800;;Genomer 4269/M22;15.10.2025;ROH;1056;KG;80;Z;PD;3003;V;38652,05;EUR;1000;KOCH;;
4515;810;;Genomer 4269/M22;15.10.2025;ROH;1056;KG;999;B;PD;3003;V;0;EUR;1000;KOCH;;
4516;800;;(U) Neorez R-973;30.09.2025;ROH;1026;KG;1;Z;ND;3003;V;3518;EUR;1000;KOCH;;
4516;810;;(U) Neorez R-973;30.09.2025;ROH;1026;KG;999;B;PD;3003;V;0;EUR;1000;KOCH;;
4517;800;;(U) Rizinusöl 45 P;30.09.2025;ROH;1066;KG;1;Z;ND;3003;V;0;EUR;1000;KOCH;;
4517;810;;(U) Rizinusöl 45 P;30.09.2025;ROH;1066;KG;999;B;PD;3003;V;0;EUR;1000;KOCH;;
4518;200;;(U) Laromer DPGDA;30.09.2025;ROH;1056;KG;1;Z;ND;3003;V;0;EUR;1000;KOCH;;
4518;800;;(U) Laromer DPGDA;30.09.2025;ROH;1056;KG;1;Z;ND;3003;V;2596,84;EUR;1000;KOCH;;
4518;810;;(U) Laromer DPGDA;30.09.2025;ROH;1056;KG;999;B;PD;3003;V;0;EUR;1000;KOCH;;
4519;200;;Laromer HDDA;09.10.2025;ROH;1056;KG;15;B;PD;3003;V;4190,7;EUR;1000;KOCH;;
4519;2800;;Laromer HDDA;09.10.2025;ROH;1056;KG;999;D;PD;3003;V;0;SGD;1000;KOCH;;
4519;2830;;Laromer HDDA;09.10.2025;ROH;1056;KG;296;D;PD;3003;V;0;CNY;1000;KOCH;;
4519;2850;;Laromer HDDA;09.10.2025;ROH;1056;KG;296;D;PD;3003;V;0;CNY;1000;KOCH;;
4519;300;;Laromer HDDA;09.10.2025;ROH;1056;KG;30;B;V2;3003;V;3350;EUR;1000;KOCH;;
4519;800;;Laromer HDDA;09.10.2025;ROH;1056;KG;80;Z;PD;3003;V;4480;EUR;1000;KOCH;;
4519;810;;Laromer HDDA;09.10.2025;ROH;1056;KG;999;B;PD;3003;V;0;EUR;1000;KOCH;;
4520;800;;(Z) Ebecryl 4175, alt: DESMOLUX P 175 D;30.09.2025;ROH;1052;KG;1;Z;ND;3003;V;4586,42;EUR;1000;SZEGEDI;;
4520;810;;(Z) Ebecryl 4175, alt: DESMOLUX P 175 D;30.09.2025;ROH;1052;KG;999;B;PD;3003;V;0;EUR;1000;SZEGEDI;;
4521;190;;(Z) Watersol WHK 415;30.09.2025;ROH;1026;KG;999;Z;ND;3003;V;8150;EUR;1000;SZEGEDI;;
4521;200;;(Z) Watersol WHK 415;30.09.2025;ROH;1026;KG;1;Z;ND;3003;V;8150;EUR;1000;SZEGEDI;;
4521;300;;(Z) Watersol WHK 415;30.09.2025;ROH;1026;KG;1;Z;ND;3003;V;0;EUR;1000;SZEGEDI;;
4521;800;;(Z) Watersol WHK 415;30.09.2025;ROH;1026;KG;1;Z;ND;3003;V;50;EUR;1000;SZEGEDI;;
4521;810;;(Z) Watersol WHK 415;30.09.2025;ROH;1026;KG;999;B;PD;3003;V;0;EUR;1000;SZEGEDI;;
4522;200;;Synthalat A 085 60% X;30.09.2025;ROH;1012;KG;20;B;PD;3003;V;2240;EUR;1000;KOCH;;
4522;300;;Synthalat A 085 60% X;30.09.2025;ROH;1012;KG;999;;;3003;V;0;EUR;1000;KOCH;;
4522;800;;Synthalat A 085 60% X;30.09.2025;ROH;1012;KG;80;B;V1;3003;V;2656,93;EUR;1000;KOCH;;
4522;810;;Synthalat A 085 60% X;30.09.2025;ROH;1012;KG;999;B;PD;3003;V;0;EUR;1000;KOCH;;
4523;800;;(U) Synthoester 1018/75% X;30.09.2025;ROH;1012;KG;1;Z;ND;3003;V;50;EUR;1000;KOCH;;
4523;810;;(U) Synthoester 1018/75% X;30.09.2025;ROH;1012;KG;999;B;PD;3003;V;0;EUR;1000;KOCH;;
4524;800;;(Z) Synthoester 1120;30.09.2025;ROH;1012;KG;1;Z;ND;3003;V;50;EUR;1000;KOCH;;
4524;810;;(Z) Synthoester 1120;30.09.2025;ROH;1012;KG;999;B;PD;3003;V;0;EUR;1000;KOCH;;
4525;200;;Ebecryl 7100;30.09.2025;ROH;1056;KG;15;B;PD;3003;V;13339,87;EUR;1000;SZEGEDI;;
4525;300;;Ebecryl 7100;30.09.2025;ROH;1056;KG;30;B;PD;3003;V;0;EUR;1000;SZEGEDI;;
4525;800;;Ebecryl 7100;30.09.2025;ROH;1056;KG;80;B;PD;3003;V;13650;EUR;1000;SZEGEDI;;
4525;810;;Ebecryl 7100;30.09.2025;ROH;1056;KG;999;B;PD;3003;V;0;EUR;1000;SZEGEDI;;
4526;200;;(R) Genocure LTM;30.09.2025;ROH;5080;KG;15;B;PD;3004;V;31493,51;EUR;1000;SZEGEDI;;
4526;2250;;(R) Genocure LTM;30.09.2025;ROH;5080;KG;221;D;PD;3004;V;49713,92;USD;1000;SZEGEDI;;
4526;2310;;(R) Genocure LTM;30.09.2025;ROH;5080;KG;234;D;PD;3004;V;0;MXN;1000;SZEGEDI;;
4526;2830;;(R) Genocure LTM;30.09.2025;ROH;5080;KG;296;D;PD;3004;V;0;CNY;1000;SZEGEDI;;
4526;2850;;(R) Genocure LTM;30.09.2025;ROH;5080;KG;296;D;PD;3004;V;0;CNY;1000;SZEGEDI;;
4526;300;;(R) Genocure LTM;30.09.2025;ROH;5080;KG;30;B;PD;3004;V;0;EUR;1000;SZEGEDI;;
4526;800;;(R) Genocure LTM;30.09.2025;ROH;5080;KG;80;Z;PD;3004;V;34562,8;EUR;1000;SZEGEDI;;
4526;810;;(R) Genocure LTM;30.09.2025;ROH;5080;KG;999;B;PD;3004;V;0;EUR;1000;SZEGEDI;;
4527;200;;(U) Laromer PE 8800;30.09.2025;ROH;1056;KG;20;B;PD;3003;V;4600;EUR;1000;SZEGEDI;;
4527;300;;(U) Laromer PE 8800;30.09.2025;ROH;1056;KG;999;;;3003;V;0;EUR;1000;SZEGEDI;;
4527;800;;(U) Laromer PE 8800;30.09.2025;ROH;1056;KG;80;Z;PD;3003;V;4450;EUR;1000;SZEGEDI;;
4527;810;;(U) Laromer PE 8800;30.09.2025;ROH;1056;KG;999;B;PD;3003;V;0;EUR;1000;SZEGEDI;;
4528;200;;(U) (B) Laromer LR 8863;30.09.2025;ROH;1056;KG;15;B;PD;3003;V;5249,92;EUR;1000;SZEGEDI;;
4528;300;;(U) (B) Laromer LR 8863;30.09.2025;ROH;1056;KG;999;;;3003;V;0;EUR;1000;SZEGEDI;;
4528;800;;(U) (B) Laromer LR 8863;30.09.2025;ROH;1056;KG;80;B;PD;3003;V;3182,73;EUR;1000;SZEGEDI;;
4528;810;;(U) (B) Laromer LR 8863;30.09.2025;ROH;1056;KG;999;B;PD;3003;V;0;EUR;1000;SZEGEDI;;
4529;800;;(Z) POLYETHER ACRYLAT 01-514 = 4646;30.09.2025;ROH;1012;KG;1;Z;ND;3003;V;36000;EUR;1000;SZEGEDI;;
4529;810;;(Z) POLYETHER ACRYLAT 01-514 = 4646;30.09.2025;ROH;1012;KG;999;B;PD;3003;V;0;EUR;1000;SZEGEDI;;
4530;800;;(Z) SILYL SAX 400;30.09.2025;ROH;1016;KG;1;Z;ND;3003;V;6440;EUR;1000;SZEGEDI;;
4530;810;;(Z) SILYL SAX 400;30.09.2025;ROH;1016;KG;999;B;PD;3003;V;0;EUR;1000;SZEGEDI;;
4531;800;;(Z) Maprenal 590/55 IBX;30.09.2025;ROH;1016;KG;1;Z;PD;3003;V;3275,56;EUR;1000;KOCH;;
4531;810;;(Z) Maprenal 590/55 IBX;30.09.2025;ROH;1016;KG;999;B;PD;3003;V;0;EUR;1000;KOCH;;
4532;200;;Desmophen XP 2488;09.10.2025;ROH;1062;KG;15;D;V2;3003;V;7515,39;EUR;1000;SZEGEDI;;
4532;2250;;Desmophen XP 2488;09.10.2025;ROH;1062;KG;221;D;PD;3003;V;5070;USD;1000;SZEGEDI;;
4532;300;;Desmophen XP 2488;09.10.2025;ROH;1062;KG;30;D;PD;3003;V;0;EUR;1000;SZEGEDI;;
4532;800;;Desmophen XP 2488;09.10.2025;ROH;1062;KG;80;D;PD;3003;V;0;EUR;1000;SZEGEDI;;
4533;800;;(Z) Beckopox-Härter EH 614 100%;30.09.2025;ROH;1034;KG;1;Z;ND;3003;V;5762,3;EUR;1000;KOCH;;
4533;810;;(Z) Beckopox-Härter EH 614 100%;30.09.2025;ROH;1034;KG;999;B;PD;3003;V;0;EUR;1000;KOCH;;
4534;800;;(Z) SYNTHOLUX DRB 1133, 75 % TPGDA;30.09.2025;ROH;1052;KG;1;Z;ND;3003;V;50;EUR;1000;SZEGEDI;;
4534;810;;(Z) SYNTHOLUX DRB 1133, 75 % TPGDA;30.09.2025;ROH;1052;KG;999;B;PD;3003;V;0;EUR;1000;SZEGEDI;;
4535;800;;(Z) SYNTHOLUX DRB 795;30.09.2025;ROH;1052;KG;1;Z;ND;3003;V;4929,4;EUR;1000;SZEGEDI;;
4535;810;;(Z) SYNTHOLUX DRB 795;30.09.2025;ROH;1052;KG;999;B;PD;3003;V;0;EUR;1000;SZEGEDI;;
4536;800;;(U) LAROMER TPGDA;30.09.2025;ROH;1052;KG;1;Z;ND;3003;V;49;EUR;1000;SZEGEDI;;
4536;810;;(U) LAROMER TPGDA;30.09.2025;ROH;1052;KG;999;B;PD;3003;V;0;EUR;1000;SZEGEDI;;
4537;2830;;(X) Beckopox EP 301/75X;13.10.2025;ROH;1014;KG;296;D;PD;3003;V;0;CNY;1000;KOCH;;
4537;2850;;(X) Beckopox EP 301/75X;13.10.2025;ROH;1014;KG;296;D;PD;3003;V;0;CNY;1000;KOCH;;
4537;800;;(X) Beckopox EP 301/75X;13.10.2025;ROH;1014;KG;80;B;V1;3003;V;5238,71;EUR;1000;KOCH;;
4537;810;;(X) Beckopox EP 301/75X;13.10.2025;ROH;1014;KG;999;B;PD;3003;V;0;EUR;1000;KOCH;;
4538;800;;(U) Degalan P 550;30.09.2025;ROH;1016;KG;80;B;PD;3003;V;5560;EUR;1000;KOCH;;
4538;810;;(U) Degalan P 550;30.09.2025;ROH;1016;KG;999;B;PD;3003;V;0;EUR;1000;KOCH;;
4539;800;;(Z) Mowilith DM 774;30.09.2025;ROH;1026;KG;1;Z;ND;3003;V;2039,51;EUR;1000;KOCH;;
4539;810;;(Z) Mowilith DM 774;30.09.2025;ROH;1026;KG;999;B;PD;3003;V;0;EUR;1000;KOCH;;
4540;200;;Neocryl XK 190;30.09.2025;ROH;1026;KG;15;D;V2;3003;V;3472,84;EUR;1000;KOCH;;
4540;300;;Neocryl XK 190;30.09.2025;ROH;1026;KG;30;D;V1;3003;V;3475,22;EUR;1000;KOCH;;
4540;800;;Neocryl XK 190;30.09.2025;ROH;1026;KG;80;B;PD;3003;V;2684,21;EUR;1000;KOCH;;
4540;810;;Neocryl XK 190;30.09.2025;ROH;1026;KG;999;B;PD;3003;V;0;EUR;1000;KOCH;;
4541;800;;(Z) Urathix F 2200/60X;30.09.2025;ROH;1016;KG;1;Z;ND;3003;V;2350;EUR;1000;KOCH;;
4541;810;;(Z) Urathix F 2200/60X;30.09.2025;ROH;1016;KG;999;B;PD;3003;V;0;EUR;1000;KOCH;;
